age,id1968,pernum,wgt,year,ln_ly,stato,unid,MH6,div,mar,_merge,wtmedian
7,5555,1,20.6,1969,.61999726,California,0,1942,0,0,matched (3),-.093854666
7,2040,1,26,1968,.077420235,Washington staten,0,1942,0,0,matched (3),-.093854666
7,1911,4,32.3,1980,.38767028,Texas,1,1953,0,1,matched (3),-.093854666
7,5812,21,3.8,1972,-1.0352168,North Calorina,0,1946,0,1,matched (3),-.093854666
7,5366,7,5.1,1979,-.49869025,North Calorina,0,1952,0,1,matched (3),-.093854666
7,5959,170,0,1976,-.05601716,North Calorina,0,1948,0,1,matched (3),-.093854666
7,6591,4,4,1977,-.63689995,Missisippi,0,1951,0,1,matched (3),-.093854666
7,5362,2,4.6,1979,-.51948869,North Calorina,0,1953,0,1,matched (3),-.093854666
7,5315,170,0,1975,-1.0410615,North Calorina,0,1952,0,1,matched (3),-.093854666
7,5182,171,0,1978,-.050002337,Missisippi,0,1951,0,1,matched (3),-.093854666
7,5305,4,1.6,1979,-.60997272,Missisippi,0,1951,0,1,matched (3),-.093854666
7,6392,170,0,1974,.034570694,Arizona,1,1948,0,1,matched (3),-.093854666
7,838,1,23.8,1971,-.25391841,North Calorina,0,1944,0,1,matched (3),-.093854666
7,934,21,7.4,1971,.11415887,Texas,1,1944,0,1,matched (3),-.093854666
7,910,170,0,1981,-.35043144,Texas,1,1954,0,1,matched (3),-.093854666
7,6412,1,1.1,1969,-.44172788,Texas,0,1942,0,1,matched (3),-.093854666
7,5506,4,34.9,1975,-.99136961,California,1,1948,1,0,matched (3),-.093854666
7,5464,4,4,1975,-.27952218,Missisippi,0,1949,0,1,matched (3),-.093854666
7,2730,1,32,1973,.047837734,California,1,1946,0,1,matched (3),-.093854666
7,5107,172,0,1981,.45306373,California,1,1954,0,1,matched (3),-.093854666
7,2051,1,31.5,1971,-.17551041,California,1,1945,0,1,matched (3),-.093854666
7,2028,1,27.4,1971,.29879832,California,1,1945,0,1,matched (3),-.093854666
7,1611,170,0,1979,-.65655649,Texas,1,1952,0,1,matched (3),-.093854666
7,5095,171,0,1974,-.14101028,California,1,1947,0,1,matched (3),-.093854666
7,2326,170,0,1975,-.24849367,Louisiana,0,1949,0,1,matched (3),-.093854666
7,6020,1,6.9,1973,-.13057232,Massachussets,0,1946,0,1,matched (3),-.093854666
7,6232,5,1.7,1979,-.31819892,Texas,1,1952,0,1,matched (3),-.093854666
7,5023,2,15.5,1981,-.85493672,California,1,1954,1,0,matched (3),-.093854666
7,6327,170,0,1978,-.87532127,Louisiana,0,1950,0,1,matched (3),-.093854666
7,5959,5,19.1,1979,-1.1461152,North Calorina,0,1953,0,1,matched (3),-.093854666
7,1129,170,0,1979,-.77190268,North Calorina,0,1952,0,1,matched (3),-.093854666
7,6802,3,4,1977,-.097021341,Louisiana,0,1951,0,1,matched (3),-.093854666
7,1397,170,0,1973,.07805562,Washington staten,1,1947,0,1,matched (3),-.093854666
7,5812,6,4.6,1981,-.70617306,North Calorina,0,1954,0,1,matched (3),-.093854666
7,5233,171,0,1975,.30948567,Arizona,1,1948,0,1,matched (3),-.093854666
7,5169,3,14.1,1979,-.99759007,North Calorina,0,1953,0,0,matched (3),-.093854666
7,2615,4,34.4,1975,-.19458032,Washington staten,1,1949,0,1,matched (3),-.093854666
7,5100,1,2.3,1971,-.26918578,California,1,1944,0,1,matched (3),-.093854666
7,2860,170,0,1977,-.63520837,North Calorina,0,1950,0,1,matched (3),-.093854666
7,5097,22,23,1975,.0087604523,California,1,1949,0,1,matched (3),-.093854666
7,857,3,39.1,1977,-.32982683,California,1,1951,0,1,matched (3),-.093854666
7,5353,172,0,1980,-.25481009,California,1,1953,0,1,matched (3),-.093854666
7,2611,171,0,1979,-.063888788,California,1,1952,0,1,matched (3),-.093854666
7,2887,170,0,1975,-.7219888,Louisiana,0,1948,0,1,matched (3),-.093854666
7,2611,3,36.3,1978,.1486001,California,1,1952,0,1,matched (3),-.093854666
7,2861,2,29.1,1975,-.92257726,North Calorina,0,1949,0,1,matched (3),-.093854666
7,5425,170,0,1974,.11987352,Washington staten,1,1947,0,1,matched (3),-.093854666
7,631,170,0,1976,.29367614,Washington staten,1,1949,0,1,matched (3),-.093854666
7,6482,5,1.3,1980,-.81030655,Arizona,1,1953,0,0,matched (3),-.093854666
7,702,1,38.5,1975,-.016557217,California,1,1948,0,1,matched (3),-.093854666
8,6864,173,0,1978,.14897895,Texas,1,1950,0,1,matched (3),-.070338964
8,2861,2,29.1,1976,-.042114496,North Calorina,0,1949,0,1,matched (3),-.070338964
8,859,3,21.7,1979,.4985652,Washington staten,1,1951,0,1,matched (3),-.070338964
8,5987,3,9.8,1974,-.57661259,Louisiana,0,1946,0,0,matched (3),-.070338964
8,5312,1,3,1968,.24690533,California,0,1940,0,0,matched (3),-.070338964
8,6467,1,14,1974,-.15284491,North Calorina,0,1947,0,1,matched (3),-.070338964
8,1387,1,18.4,1972,-.88439393,Texas,1,1944,0,0,matched (3),-.070338964
8,2599,4,31,1982,-.75901794,California,1,1954,0,0,matched (3),-.070338964
8,2867,170,0,1975,-.49931407,Missisippi,0,1946,0,1,matched (3),-.070338964
8,5425,170,0,1975,.091164827,Washington staten,1,1947,0,1,matched (3),-.070338964
8,5798,171,0,1981,-.54822016,Louisiana,0,1953,0,1,matched (3),-.070338964
8,6188,175,0,1974,-.82578933,Missisippi,0,1946,0,1,matched (3),-.070338964
8,423,4,23.9,1980,-.39103889,North Calorina,0,1952,0,1,matched (3),-.070338964
8,1624,2,39.3,1979,.11067629,California,1,1952,0,1,matched (3),-.070338964
8,899,170,0,1972,-.0077004433,Texas,1,1944,0,1,matched (3),-.070338964
8,6412,1,1.1,1970,-.22743559,Texas,1,1942,0,1,matched (3),-.070338964
8,2500,171,0,1978,.26621604,Arizona,1,1950,0,1,matched (3),-.070338964
8,5615,170,0,1970,-.66689241,North Calorina,0,1943,0,1,matched (3),-.070338964
8,1459,4,34.2,1980,.32678628,Washington staten,1,1952,0,1,matched (3),-.070338964
8,2285,4,31.5,1980,.3708775,Arizona,1,1952,1,0,matched (3),-.070338964
8,6482,5,1.3,1981,-1.028092,Arizona,1,1953,0,0,matched (3),-.070338964
8,1911,3,39.9,1979,.2285316,Texas,1,1952,0,1,matched (3),-.070338964
8,5833,170,0,1974,.075568199,Missisippi,0,1947,0,1,matched (3),-.070338964
8,1184,3,33.7,1969,.13913727,Massachussets,0,1941,0,1,matched (3),-.070338964
8,6159,1,4.6,1974,-.45686328,North Calorina,0,1947,0,1,matched (3),-.070338964
8,647,3,30.7,1978,.35727596,Arizona,1,1950,0,1,matched (3),-.070338964
8,6160,3,13.2,1977,.03992033,North Calorina,0,1949,0,1,matched (3),-.070338964
8,5281,170,0,1976,.27780604,Texas,1,1949,0,1,matched (3),-.070338964
8,1401,3,33.5,1974,.36129713,Washington staten,1,1946,0,1,matched (3),-.070338964
8,419,170,0,1975,-.14979243,North Calorina,0,1947,0,1,matched (3),-.070338964
8,1919,171,0,1979,.17911887,Massachussets,0,1952,0,1,matched (3),-.070338964
8,5475,171,0,1981,-.22066522,Texas,1,1954,0,1,matched (3),-.070338964
8,1184,173,0,1974,.52432036,Massachussets,0,1947,0,1,matched (3),-.070338964
8,5107,172,0,1982,-.59813321,California,1,1954,0,1,matched (3),-.070338964
8,5475,171,0,1982,-.12409329,Texas,1,1954,0,1,matched (3),-.070338964
8,321,170,0,1980,.25872374,Massachussets,0,1953,0,1,matched (3),-.070338964
8,1867,5,29,1982,.65939116,Louisiana,0,1954,0,1,matched (3),-.070338964
8,5437,172,0,1971,.49295425,California,1,1944,0,1,matched (3),-.070338964
8,1795,3,20.5,1982,-.1265583,Missisippi,0,1954,0,1,matched (3),-.070338964
8,6395,170,0,1971,-1.4112833,North Calorina,0,1945,0,1,matched (3),-.070338964
8,2621,3,30.2,1981,-.32440686,Massachussets,0,1953,0,0,matched (3),-.070338964
8,1504,1,25.7,1969,.25265813,California,0,1941,0,1,matched (3),-.070338964
8,5798,170,0,1980,.21625233,Louisiana,0,1953,0,1,matched (3),-.070338964
8,5812,6,4.6,1982,-.54521263,North Calorina,0,1954,0,1,matched (3),-.070338964
8,250,1,22.3,1971,.39656234,California,1,1943,0,1,matched (3),-.070338964
8,5182,5,4,1978,-.1653583,Louisiana,0,1950,0,1,matched (3),-.070338964
8,2145,1,30.7,1975,-.36621761,Arizona,1,1947,0,0,matched (3),-.070338964
8,2615,4,34.4,1976,-.41712618,Washington staten,1,1949,0,1,matched (3),-.070338964
8,5959,176,0,1981,-.68637049,North Calorina,0,1953,0,1,matched (3),-.070338964
8,899,1,20,1969,-.34751248,Texas,0,1943,0,1,matched (3),-.070338964
8,5516,2,29.5,1980,-.18645167,Massachussets,0,1952,0,1,matched (3),-.070338964
8,5366,5,4.6,1976,-.26058435,North Calorina,0,1949,0,1,matched (3),-.070338964
8,630,21,27.4,1973,-.12242556,California,1,1946,0,0,matched (3),-.070338964
8,5909,170,0,1981,.3237915,Texas,1,1953,0,1,matched (3),-.070338964
8,1692,4,58.3,1975,.59367561,Arizona,1,1948,0,0,matched (3),-.070338964
8,5290,21,4.6,1975,-.37033629,North Calorina,0,1948,0,1,matched (3),-.070338964
8,5812,21,4.6,1974,-.57327366,North Calorina,0,1946,0,1,matched (3),-.070338964
8,1565,172,0,1975,-.36786461,Texas,1,1947,0,1,matched (3),-.070338964
8,6804,170,0,1972,.71184254,Washington staten,0,1944,0,1,matched (3),-.070338964
8,5882,2,32.3,1976,.27088547,Washington staten,1,1949,0,1,matched (3),-.070338964
8,5506,4,34.9,1976,-.95227611,California,1,1948,1,0,matched (3),-.070338964
8,1742,1,31.4,1974,-.53086603,Texas,1,1946,0,1,matched (3),-.070338964
8,1501,1,32.2,1972,.18863487,California,1,1945,0,1,matched (3),-.070338964
8,2028,1,27.4,1972,.26098609,California,1,1945,0,1,matched (3),-.070338964
8,2730,1,39.1,1974,.025562763,California,1,1946,0,1,matched (3),-.070338964
8,1911,172,0,1980,-.17419863,Texas,1,1952,0,1,matched (3),-.070338964
8,2339,3,31.4,1981,.4122417,California,1,1953,0,1,matched (3),-.070338964
8,6578,1,2.5,1968,-1.3160795,Louisiana,0,1940,0,1,matched (3),-.070338964
8,5178,170,0,1977,.19969106,Missisippi,0,1949,0,1,matched (3),-.070338964
8,6802,3,4,1978,.21330237,Louisiana,0,1951,0,1,matched (3),-.070338964
8,2845,171,0,1976,-.1130681,California,1,1948,0,1,matched (3),-.070338964
8,1419,21,29.1,1976,.34449744,North Calorina,0,1948,0,1,matched (3),-.070338964
8,2191,170,0,1981,.037548304,North Calorina,0,1954,0,1,matched (3),-.070338964
8,2339,2,34.2,1980,-1.187928,California,1,1952,0,1,matched (3),-.070338964
8,5315,170,0,1979,-.77612913,North Calorina,0,1952,0,1,matched (3),-.070338964
8,231,3,31.6,1980,-.42224383,California,1,1953,0,0,matched (3),-.070338964
8,5566,171,0,1976,-.071284771,North Calorina,0,1949,0,1,matched (3),-.070338964
8,6868,170,0,1975,-.034256935,Texas,1,1947,0,1,matched (3),-.070338964
8,2397,21,37,1975,.017578602,Massachussets,0,1948,0,1,matched (3),-.070338964
8,6389,4,15.4,1977,.27784872,Arizona,1,1949,0,1,matched (3),-.070338964
8,2001,1,33.5,1974,1.1979873,California,1,1946,0,1,matched (3),-.070338964
8,1271,3,22.5,1976,-.54525924,North Calorina,0,1949,0,1,matched (3),-.070338964
8,455,1,23.8,1971,-.39657712,North Calorina,0,1944,0,1,matched (3),-.070338964
8,5172,2,12.9,1982,.0090842247,North Calorina,0,1954,0,1,matched (3),-.070338964
8,2285,5,29,1982,.69900036,Arizona,1,1954,0,0,matched (3),-.070338964
8,2890,171,0,1980,.084043264,Louisiana,0,1953,0,1,matched (3),-.070338964
8,1062,3,33.5,1978,.52899146,Massachussets,0,1950,0,0,matched (3),-.070338964
8,5459,1,1.1,1971,-.73110926,Missisippi,0,1943,0,1,matched (3),-.070338964
8,1533,171,0,1977,-.13605523,Washington staten,1,1949,0,1,matched (3),-.070338964
8,5074,3,23.2,1980,.45709991,California,1,1953,0,1,matched (3),-.070338964
8,6793,3,3.9,1980,-.89695871,Louisiana,0,1952,0,1,matched (3),-.070338964
8,6641,1,20.6,1970,.65668321,California,1,1942,0,1,matched (3),-.070338964
8,5841,21,2.8,1974,.53955555,California,1,1946,0,1,matched (3),-.070338964
8,2863,1,23.8,1971,.0073451996,North Calorina,0,1944,0,1,matched (3),-.070338964
8,1399,3,29,1981,1.0347497,Washington staten,1,1953,0,1,matched (3),-.070338964
8,1501,1,32.2,1973,.11541414,California,1,1945,0,1,matched (3),-.070338964
8,5834,6,1.4,1980,-.68023562,Missisippi,0,1951,1,0,matched (3),-.070338964
8,5458,4,1.3,1982,.051732063,Missisippi,0,1954,0,1,matched (3),-.070338964
8,6465,1,12,1968,.16348338,California,0,1940,0,1,matched (3),-.070338964
8,1290,170,0,1976,-.064238071,Texas,1,1949,0,1,matched (3),-.070338964
8,6051,2,3.8,1979,.21486139,California,1,1952,0,1,matched (3),-.070338964
8,5880,3,15.4,1974,.058164835,Arizona,1,1946,0,1,matched (3),-.070338964
8,2224,3,25.7,1973,-.45495117,California,1,1945,1,0,matched (3),-.070338964
8,1454,1,39.3,1975,.43412209,Texas,1,1947,0,1,matched (3),-.070338964
8,5097,21,23,1975,-.69144666,California,1,1948,0,1,matched (3),-.070338964
8,5806,1,18.2,1975,-.26439333,Washington staten,1,1947,1,0,matched (3),-.070338964
8,5171,3,4.6,1981,-.050039768,North Calorina,0,1954,0,0,matched (3),-.070338964
8,6574,3,5.6,1980,-.37742329,Louisiana,0,1953,0,1,matched (3),-.070338964
8,2432,172,0,1982,-1.1616026,Arizona,1,1954,0,1,matched (3),-.070338964
8,6569,173,0,1980,-.20503902,Louisiana,0,1953,0,1,matched (3),-.070338964
8,5305,4,1.6,1980,-.065050125,Missisippi,0,1951,0,1,matched (3),-.070338964
8,2621,171,0,1974,-.0099821091,Massachussets,0,1946,0,1,matched (3),-.070338964
8,2537,22,37,1976,.84508014,Texas,1,1949,0,1,matched (3),-.070338964
8,5095,3,18.7,1981,-.049531221,California,1,1954,0,1,matched (3),-.070338964
8,5619,170,0,1980,-.30294156,Missisippi,0,1952,0,1,matched (3),-.070338964
8,2608,3,34.4,1977,-.87393832,California,1,1950,0,1,matched (3),-.070338964
8,910,170,0,1982,-.22184134,Texas,1,1954,0,1,matched (3),-.070338964
8,1657,1,23.8,1970,.1877048,North Calorina,0,1942,0,1,matched (3),-.070338964
8,6662,1,16.6,1972,.30455756,Texas,1,1944,0,1,matched (3),-.070338964
8,2357,1,22.5,1968,.46572971,California,0,1941,0,1,matched (3),-.070338964
8,563,21,27.1,1981,-.35879183,Texas,1,1954,0,1,matched (3),-.070338964
8,5169,3,14.1,1980,-1.0457339,North Calorina,0,1953,0,0,matched (3),-.070338964
8,728,2,33.5,1975,-.66314268,California,1,1947,0,0,matched (3),-.070338964
8,5107,3,23.7,1980,-.46467209,California,1,1952,0,1,matched (3),-.070338964
8,630,3,33.7,1980,-.060967922,Washington staten,1,1953,0,1,matched (3),-.070338964
8,2191,5,4.3,1980,-1.2272004,North Calorina,0,1952,0,0,matched (3),-.070338964
8,5798,3,28.7,1979,.97381783,Texas,1,1951,0,1,matched (3),-.070338964
8,1533,171,0,1976,-.57674849,Washington staten,1,1949,0,1,matched (3),-.070338964
8,2661,21,22.5,1976,-.26852751,California,1,1948,0,1,matched (3),-.070338964
8,6071,3,4.6,1981,-.51518667,North Calorina,0,1953,0,0,matched (3),-.070338964
8,1435,4,31,1981,-.35652184,California,1,1953,0,0,matched (3),-.070338964
8,5292,8,4.6,1980,-.35472703,North Calorina,0,1953,0,1,matched (3),-.070338964
8,1635,4,33.5,1978,.12335324,North Calorina,0,1951,0,1,matched (3),-.070338964
8,5186,171,0,1978,-.73122096,Louisiana,0,1951,0,1,matched (3),-.070338964
8,419,170,0,1976,-.17540169,North Calorina,0,1947,0,1,matched (3),-.070338964
8,5099,1,3.4,1969,-.090388536,California,0,1941,0,1,matched (3),-.070338964
8,6572,171,0,1975,-.13434029,Louisiana,0,1948,0,1,matched (3),-.070338964
8,6867,5,1.4,1977,-.25453472,Texas,1,1949,0,0,matched (3),-.070338964
8,5543,170,0,1981,.4584353,Missisippi,0,1953,0,1,matched (3),-.070338964
8,250,1,22.3,1970,.47886515,California,1,1943,0,1,matched (3),-.070338964
8,613,3,27.2,1981,.38074327,California,1,1953,0,0,matched (3),-.070338964
8,1605,1,34.2,1975,.24973559,Texas,1,1947,0,1,matched (3),-.070338964
8,5959,5,19.1,1981,-.37190866,North Calorina,0,1953,0,1,matched (3),-.070338964
8,6389,6,18.3,1980,-.23426104,Arizona,1,1953,0,0,matched (3),-.070338964
8,2040,1,28.1,1969,-.080998898,Washington staten,0,1942,0,0,matched (3),-.070338964
8,6411,5,1.6,1979,-.50953841,Texas,1,1951,0,1,matched (3),-.070338964
8,5463,4,3.9,1981,.0067768097,Missisippi,0,1953,0,1,matched (3),-.070338964
8,5366,3,4.6,1975,-.056953669,North Calorina,0,1948,0,1,matched (3),-.070338964
8,838,1,23.8,1972,-.26656199,North Calorina,0,1944,0,1,matched (3),-.070338964
8,1184,5,41.2,1978,.71398997,Massachussets,0,1950,0,1,matched (3),-.070338964
8,976,171,0,1976,-.42226171,North Calorina,0,1948,0,1,matched (3),-.070338964
8,6591,4,4,1978,-.7658453,Missisippi,0,1951,0,1,matched (3),-.070338964
8,5363,1,3.5,1968,-.13408566,North Calorina,0,1940,0,1,matched (3),-.070338964
8,5290,22,4.6,1974,-.2855916,North Calorina,0,1946,0,1,matched (3),-.070338964
8,18,4,31.4,1981,.49128509,California,1,1953,0,1,matched (3),-.070338964
8,6178,2,1.6,1979,.13686156,Texas,1,1951,0,1,matched (3),-.070338964
8,6574,171,0,1980,.68854499,Louisiana,0,1952,0,1,matched (3),-.070338964
8,5965,5,4,1975,-.14585805,Texas,1,1947,0,1,matched (3),-.070338964
8,6694,1,2.3,1971,.19343781,California,1,1943,0,1,matched (3),-.070338964
8,5023,2,15.5,1982,-.20709062,California,1,1954,1,0,matched (3),-.070338964
8,5880,8,13.3,1982,-.22558498,Arizona,1,1954,0,0,matched (3),-.070338964
8,934,21,7.4,1972,.086001158,Texas,1,1944,0,1,matched (3),-.070338964
8,6563,174,0,1977,.18208861,Texas,1,1949,1,0,matched (3),-.070338964
8,6569,21,5.6,1975,-.50206506,Louisiana,0,1947,0,1,matched (3),-.070338964
8,2673,4,35.6,1981,.26200867,Massachussets,0,1953,0,1,matched (3),-.070338964
8,5706,4,1.4,1976,.13693762,Texas,1,1948,0,0,matched (3),-.070338964
8,5518,3,22.1,1981,.12455988,California,1,1954,0,1,matched (3),-.070338964
8,5656,5,1.6,1979,-.44499993,Missisippi,0,1952,0,1,matched (3),-.070338964
8,2397,3,32,1982,.017608166,Massachussets,0,1954,0,1,matched (3),-.070338964
8,5233,170,0,1978,-.017871141,Arizona,1,1951,0,1,matched (3),-.070338964
8,257,171,0,1980,-.023227453,California,1,1952,0,1,matched (3),-.070338964
8,6641,1,20.6,1969,.50533438,California,0,1942,0,1,matched (3),-.070338964
8,5146,4,25.3,1980,-.16652822,Texas,1,1952,0,0,matched (3),-.070338964
8,6567,170,0,1975,-.016557217,Texas,1,1948,0,1,matched (3),-.070338964
8,5812,5,5,1980,-.17114782,North Calorina,0,1952,0,1,matched (3),-.070338964
8,512,170,0,1976,.052196264,California,1,1948,0,1,matched (3),-.070338964
8,5034,3,2.5,1979,.11128831,California,1,1951,0,1,matched (3),-.070338964
8,5095,21,20.3,1976,-.064081907,California,1,1949,1,0,matched (3),-.070338964
8,5884,170,0,1980,-.54647577,North Calorina,0,1952,0,1,matched (3),-.070338964
8,5465,1,7,1968,-.24344277,Louisiana,0,1940,0,1,matched (3),-.070338964
8,1918,170,0,1979,.40099978,California,1,1951,0,1,matched (3),-.070338964
8,5686,170,0,1976,.32548952,California,1,1949,0,1,matched (3),-.070338964
8,2436,3,33.7,1980,.53672433,Texas,1,1953,0,1,matched (3),-.070338964
8,6187,4,4.2,1977,.1148591,Missisippi,0,1949,0,1,matched (3),-.070338964
8,5534,1,3.8,1972,-.53554177,North Calorina,0,1944,0,1,matched (3),-.070338964
8,2618,1,28.1,1970,-.37132311,Washington staten,0,1943,0,1,matched (3),-.070338964
8,6798,6,4.6,1980,.34559083,Louisiana,0,1952,0,1,matched (3),-.070338964
8,5798,171,0,1980,-.16011429,Louisiana,0,1953,0,1,matched (3),-.070338964
8,5434,170,0,1974,-.59608984,Texas,1,1946,0,1,matched (3),-.070338964
8,6784,21,4.7,1980,-.10191989,California,1,1952,0,0,matched (3),-.070338964
8,988,1,25.7,1969,.61214828,California,0,1941,0,1,matched (3),-.070338964
8,2611,171,0,1980,-.10041714,California,1,1952,0,1,matched (3),-.070338964
8,1862,2,20.3,1978,-.10249519,California,1,1950,0,1,matched (3),-.070338964
8,5990,2,2.4,1979,-.84730852,Louisiana,0,1951,0,1,matched (3),-.070338964
8,5127,1,1.1,1971,-.19222474,Texas,1,1943,1,0,matched (3),-.070338964
8,1458,170,0,1971,1.3498216,Washington staten,0,1943,0,1,matched (3),-.070338964
8,5626,6,1.6,1979,-.63737166,Missisippi,0,1951,0,0,matched (3),-.070338964
8,6566,171,0,1978,.49522471,Louisiana,0,1951,0,1,matched (3),-.070338964
8,5095,171,0,1975,-.25212336,California,1,1947,0,1,matched (3),-.070338964
8,2898,4,33.3,1979,.17036366,California,1,1951,0,1,matched (3),-.070338964
8,1750,1,26.5,1968,.18102241,Massachussets,0,1941,0,1,matched (3),-.070338964
8,630,21,33.5,1974,-.38034201,Washington staten,1,1946,0,0,matched (3),-.070338964
8,5884,170,0,1979,-.1827023,North Calorina,0,1952,0,1,matched (3),-.070338964
8,5864,171,0,1980,.42145824,California,1,1952,0,1,matched (3),-.070338964
8,5814,170,0,1976,-.73056304,North Calorina,0,1948,0,1,matched (3),-.070338964
8,639,4,31.4,1982,-.25488138,California,1,1954,0,0,matched (3),-.070338964
8,1363,1,29.5,1968,-.069224834,Massachussets,0,1941,0,1,matched (3),-.070338964
8,935,1,22,1968,.3608644,Missisippi,0,1940,0,1,matched (3),-.070338964
8,2026,1,13.7,1972,.25544858,California,1,1944,0,1,matched (3),-.070338964
8,5182,5,4,1977,.25531101,Louisiana,0,1950,0,1,matched (3),-.070338964
8,5292,8,4.6,1981,-.16467237,North Calorina,0,1953,0,1,matched (3),-.070338964
8,2289,1,27.4,1970,.43105102,Arizona,0,1942,0,1,matched (3),-.070338964
8,5195,2,11.5,1982,-.36820984,Louisiana,0,1954,0,1,matched (3),-.070338964
8,5971,21,21.7,1975,-.68331766,Texas,1,1948,0,1,matched (3),-.070338964
8,2679,3,35.8,1979,-.80111909,California,1,1951,0,1,matched (3),-.070338964
8,2397,3,32,1981,-.018297434,Massachussets,0,1954,0,1,matched (3),-.070338964
8,1334,1,24.9,1971,.145859,California,1,1944,0,1,matched (3),-.070338964
8,6004,170,0,1978,.019378901,California,1,1951,0,1,matched (3),-.070338964
8,5338,2,13.1,1981,-.86242247,North Calorina,0,1953,0,1,matched (3),-.070338964
